Source,Orbit,StartTime,EndTime,StartSeconds,EndSeconds,Duration
WalkerDelta_1,0,2024-01-13 22:59:15,2024-01-13 23:01:00,1119555.0,1119660.0,105
WalkerDelta_4,0,2024-01-13 22:59:45,2024-01-13 23:00:45,1119585.0,1119645.0,60
WalkerDelta_91,9,2024-01-13 23:01:10,2024-01-13 23:03:40,1119670.0,1119820.0,150
WalkerDelta_64,6,2024-01-13 23:01:10,2024-01-13 23:03:20,1119670.0,1119800.0,130
WalkerDelta_6,0,2024-01-13 23:02:05,2024-01-13 23:05:25,1119725.0,1119925.0,200
WalkerDelta_78,7,2024-01-13 23:06:40,2024-01-13 23:09:25,1120000.0,1120165.0,165
WalkerDelta_10,0,2024-01-13 23:08:50,2024-01-13 23:11:15,1120130.0,1120275.0,145
WalkerDelta_3,0,2024-01-13 23:09:30,2024-01-13 23:11:00,1120170.0,1120260.0,90
WalkerDelta_100,9,2024-01-13 23:11:05,2024-01-13 23:13:45,1120265.0,1120425.0,160
WalkerDelta_63,6,2024-01-13 23:11:35,2024-01-13 23:12:45,1120295.0,1120365.0,70
WalkerDelta_5,0,2024-01-13 23:12:20,2024-01-13 23:15:05,1120340.0,1120505.0,165
WalkerDelta_77,7,2024-01-13 23:16:20,2024-01-13 23:19:45,1120580.0,1120785.0,205
WalkerDelta_9,0,2024-01-13 23:18:40,2024-01-13 23:21:20,1120720.0,1120880.0,160
WalkerDelta_2,0,2024-01-13 23:19:20,2024-01-13 23:21:10,1120760.0,1120870.0,110
WalkerDelta_99,9,2024-01-13 23:21:05,2024-01-13 23:23:45,1120865.0,1121025.0,160
WalkerDelta_4,0,2024-01-13 23:22:55,2024-01-13 23:24:35,1120975.0,1121075.0,100
WalkerDelta_76,7,2024-01-13 23:26:10,2024-01-13 23:29:50,1121170.0,1121390.0,220
WalkerDelta_8,0,2024-01-13 23:28:40,2024-01-13 23:31:10,1121320.0,1121470.0,150
WalkerDelta_1,0,2024-01-13 23:29:20,2024-01-13 23:31:10,1121360.0,1121470.0,110
WalkerDelta_46,4,2024-01-13 23:30:15,2024-01-13 23:31:10,1121415.0,1121470.0,55
WalkerDelta_98,9,2024-01-13 23:31:15,2024-01-13 23:33:40,1121475.0,1121620.0,145
WalkerDelta_75,7,2024-01-13 23:36:00,2024-01-13 23:39:55,1121760.0,1121995.0,235
WalkerDelta_82,8,2024-01-13 23:36:20,2024-01-13 23:37:25,1121780.0,1121845.0,65
WalkerDelta_7,0,2024-01-13 23:38:45,2024-01-13 23:40:55,1121925.0,1122055.0,130
WalkerDelta_10,0,2024-01-13 23:39:20,2024-01-13 23:41:05,1121960.0,1122065.0,105
WalkerDelta_45,4,2024-01-13 23:39:20,2024-01-13 23:41:50,1121960.0,1122110.0,150
WalkerDelta_97,9,2024-01-13 23:41:35,2024-01-13 23:43:15,1122095.0,1122195.0,100
WalkerDelta_69,6,2024-01-13 23:45:25,2024-01-13 23:47:05,1122325.0,1122425.0,100
WalkerDelta_74,7,2024-01-13 23:46:00,2024-01-13 23:49:50,1122360.0,1122590.0,230
WalkerDelta_81,8,2024-01-13 23:46:05,2024-01-13 23:47:50,1122365.0,1122470.0,105
WalkerDelta_44,4,2024-01-13 23:49:05,2024-01-13 23:52:20,1122545.0,1122740.0,195
WalkerDelta_6,0,2024-01-13 23:49:15,2024-01-13 23:50:25,1122555.0,1122625.0,70
WalkerDelta_9,0,2024-01-13 23:49:35,2024-01-13 23:50:50,1122575.0,1122650.0,75
WalkerDelta_68,6,2024-01-13 23:55:10,2024-01-13 23:57:30,1122910.0,1123050.0,140
WalkerDelta_73,7,2024-01-13 23:56:00,2024-01-13 23:59:40,1122960.0,1123180.0,220
WalkerDelta_90,8,2024-01-13 23:56:00,2024-01-13 23:57:55,1122960.0,1123075.0,115
WalkerDelta_45,4,2024-01-13 23:57:00,2024-01-13 23:59:15,1123020.0,1123155.0,135
WalkerDelta_43,4,2024-01-13 23:59:25,2024-01-14 00:01:55,1123165.0,1123315.0,150
WalkerDelta_8,0,2024-01-14 00:00:05,2024-01-14 00:00:30,1123205.0,1123230.0,25
WalkerDelta_67,6,2024-01-14 00:05:05,2024-01-14 00:07:45,1123505.0,1123665.0,160
WalkerDelta_89,8,2024-01-14 00:06:05,2024-01-14 00:07:55,1123565.0,1123675.0,110
WalkerDelta_72,7,2024-01-14 00:06:10,2024-01-14 00:09:25,1123570.0,1123765.0,195
WalkerDelta_44,4,2024-01-14 00:06:25,2024-01-14 00:09:45,1123585.0,1123785.0,200
WalkerDelta_66,6,2024-01-14 00:15:00,2024-01-14 00:17:50,1124100.0,1124270.0,170
WalkerDelta_68,6,2024-01-14 00:15:10,2024-01-14 00:15:50,1124110.0,1124150.0,40
WalkerDelta_88,8,2024-01-14 00:16:15,2024-01-14 00:17:45,1124175.0,1124265.0,90
WalkerDelta_71,7,2024-01-14 00:16:25,2024-01-14 00:18:55,1124185.0,1124335.0,150
WalkerDelta_43,4,2024-01-14 00:16:40,2024-01-14 00:19:25,1124200.0,1124365.0,165
WalkerDelta_18,1,2024-01-14 00:17:10,2024-01-14 00:18:05,1124230.0,1124285.0,55
WalkerDelta_21,2,2024-01-14 00:18:10,2024-01-14 00:20:05,1124290.0,1124405.0,115
WalkerDelta_67,6,2024-01-14 00:24:10,2024-01-14 00:26:00,1124650.0,1124760.0,110
WalkerDelta_65,6,2024-01-14 00:25:05,2024-01-14 00:27:40,1124705.0,1124860.0,155
WalkerDelta_17,1,2024-01-14 00:26:15,2024-01-14 00:28:50,1124775.0,1124930.0,155
WalkerDelta_87,8,2024-01-14 00:26:35,2024-01-14 00:27:35,1124795.0,1124855.0,60
WalkerDelta_42,4,2024-01-14 00:27:15,2024-01-14 00:28:45,1124835.0,1124925.0,90
WalkerDelta_80,7,2024-01-14 00:27:15,2024-01-14 00:27:55,1124835.0,1124875.0,40
WalkerDelta_30,2,2024-01-14 00:27:45,2024-01-14 00:30:05,1124865.0,1125005.0,140
WalkerDelta_66,6,2024-01-14 00:33:40,2024-01-14 00:36:00,1125220.0,1125360.0,140
WalkerDelta_64,6,2024-01-14 00:35:15,2024-01-14 00:37:15,1125315.0,1125435.0,120
WalkerDelta_16,1,2024-01-14 00:35:50,2024-01-14 00:39:10,1125350.0,1125550.0,200
WalkerDelta_29,2,2024-01-14 00:37:35,2024-01-14 00:40:00,1125455.0,1125600.0,145
WalkerDelta_65,6,2024-01-14 00:43:25,2024-01-14 00:45:55,1125805.0,1125955.0,150
WalkerDelta_73,7,2024-01-14 00:45:10,2024-01-14 00:46:50,1125910.0,1126010.0,100
WalkerDelta_15,1,2024-01-14 00:45:35,2024-01-14 00:49:15,1125935.0,1126155.0,220
WalkerDelta_63,6,2024-01-14 00:46:00,2024-01-14 00:46:15,1125960.0,1125975.0,15
WalkerDelta_28,2,2024-01-14 00:47:30,2024-01-14 00:49:45,1126050.0,1126185.0,135
WalkerDelta_64,6,2024-01-14 00:53:20,2024-01-14 00:55:45,1126400.0,1126545.0,145
WalkerDelta_72,7,2024-01-14 00:54:45,2024-01-14 00:57:05,1126485.0,1126625.0,140
WalkerDelta_14,1,2024-01-14 00:55:25,2024-01-14 00:59:15,1126525.0,1126755.0,230
WalkerDelta_27,2,2024-01-14 00:57:35,2024-01-14 00:59:20,1126655.0,1126760.0,105
WalkerDelta_63,6,2024-01-14 01:03:20,2024-01-14 01:05:15,1127000.0,1127115.0,115
WalkerDelta_71,7,2024-01-14 01:04:35,2024-01-14 01:07:10,1127075.0,1127230.0,155
WalkerDelta_13,1,2024-01-14 01:05:20,2024-01-14 01:09:15,1127120.0,1127355.0,235
WalkerDelta_8,0,2024-01-14 01:05:20,2024-01-14 01:06:20,1127120.0,1127180.0,60
WalkerDelta_26,2,2024-01-14 01:07:50,2024-01-14 01:08:35,1127270.0,1127315.0,45
WalkerDelta_20,1,2024-01-14 01:13:40,2024-01-14 01:13:50,1127620.0,1127630.0,10
WalkerDelta_80,7,2024-01-14 01:14:30,2024-01-14 01:17:05,1127670.0,1127825.0,155
WalkerDelta_7,0,2024-01-14 01:14:55,2024-01-14 01:16:50,1127695.0,1127810.0,115
WalkerDelta_12,1,2024-01-14 01:15:25,2024-01-14 01:19:05,1127725.0,1127945.0,220
WalkerDelta_84,8,2024-01-14 01:20:35,2024-01-14 01:22:25,1128035.0,1128145.0,110
WalkerDelta_16,1,2024-01-14 01:22:45,2024-01-14 01:24:25,1128165.0,1128265.0,100
WalkerDelta_19,1,2024-01-14 01:23:15,2024-01-14 01:24:10,1128195.0,1128250.0,55
WalkerDelta_6,0,2024-01-14 01:24:40,2024-01-14 01:27:05,1128280.0,1128425.0,145
WalkerDelta_79,7,2024-01-14 01:24:40,2024-01-14 01:26:50,1128280.0,1128410.0,130
WalkerDelta_11,1,2024-01-14 01:25:30,2024-01-14 01:28:55,1128330.0,1128535.0,205
WalkerDelta_83,8,2024-01-14 01:30:05,2024-01-14 01:32:55,1128605.0,1128775.0,170
WalkerDelta_15,1,2024-01-14 01:32:20,2024-01-14 01:34:45,1128740.0,1128885.0,145
WalkerDelta_18,1,2024-01-14 01:33:00,2024-01-14 01:34:30,1128780.0,1128870.0,90
WalkerDelta_5,0,2024-01-14 01:34:30,2024-01-14 01:37:10,1128870.0,1129030.0,160
WalkerDelta_78,7,2024-01-14 01:35:05,2024-01-14 01:36:15,1128905.0,1128975.0,70
WalkerDelta_20,1,2024-01-14 01:35:50,2024-01-14 01:38:35,1128950.0,1129115.0,165
WalkerDelta_82,8,2024-01-14 01:39:50,2024-01-14 01:43:10,1129190.0,1129390.0,200
WalkerDelta_14,1,2024-01-14 01:42:10,2024-01-14 01:44:45,1129330.0,1129485.0,155
WalkerDelta_17,1,2024-01-14 01:42:50,2024-01-14 01:44:40,1129370.0,1129480.0,110
WalkerDelta_4,0,2024-01-14 01:44:30,2024-01-14 01:47:10,1129470.0,1129630.0,160
WalkerDelta_19,1,2024-01-14 01:46:20,2024-01-14 01:48:05,1129580.0,1129685.0,105
WalkerDelta_81,8,2024-01-14 01:49:35,2024-01-14 01:53:20,1129775.0,1130000.0,225
WalkerDelta_13,1,2024-01-14 01:52:05,2024-01-14 01:54:40,1129925.0,1130080.0,155
WalkerDelta_16,1,2024-01-14 01:52:45,2024-01-14 01:54:40,1129965.0,1130080.0,115
WalkerDelta_51,5,2024-01-14 01:53:50,2024-01-14 01:54:30,1130030.0,1130070.0,40
WalkerDelta_3,0,2024-01-14 01:54:40,2024-01-14 01:57:05,1130080.0,1130225.0,145
WalkerDelta_90,8,2024-01-14 01:59:30,2024-01-14 02:03:20,1130370.0,1130600.0,230
WalkerDelta_97,9,2024-01-14 01:59:45,2024-01-14 02:00:50,1130385.0,1130450.0,65
WalkerDelta_12,1,2024-01-14 02:02:15,2024-01-14 02:04:25,1130535.0,1130665.0,130
WalkerDelta_15,1,2024-01-14 02:02:50,2024-01-14 02:04:30,1130570.0,1130670.0,100
WalkerDelta_60,5,2024-01-14 02:02:50,2024-01-14 02:05:20,1130570.0,1130720.0,150
WalkerDelta_2,0,2024-01-14 02:05:00,2024-01-14 02:06:45,1130700.0,1130805.0,105
WalkerDelta_74,7,2024-01-14 02:08:55,2024-01-14 02:10:30,1130935.0,1131030.0,95
WalkerDelta_89,8,2024-01-14 02:09:25,2024-01-14 02:13:20,1130965.0,1131200.0,235
WalkerDelta_96,9,2024-01-14 02:09:35,2024-01-14 02:11:15,1130975.0,1131075.0,100
WalkerDelta_59,5,2024-01-14 02:12:35,2024-01-14 02:15:45,1131155.0,1131345.0,190
WalkerDelta_11,1,2024-01-14 02:12:40,2024-01-14 02:13:55,1131160.0,1131235.0,75
WalkerDelta_14,1,2024-01-14 02:13:05,2024-01-14 02:14:20,1131185.0,1131260.0,75
WalkerDelta_73,7,2024-01-14 02:18:40,2024-01-14 02:20:55,1131520.0,1131655.0,135
WalkerDelta_88,8,2024-01-14 02:19:25,2024-01-14 02:23:10,1131565.0,1131790.0,225
WalkerDelta_95,9,2024-01-14 02:19:30,2024-01-14 02:21:25,1131570.0,1131685.0,115
WalkerDelta_60,5,2024-01-14 02:20:30,2024-01-14 02:22:45,1131630.0,1131765.0,135
WalkerDelta_58,5,2024-01-14 02:22:55,2024-01-14 02:25:25,1131775.0,1131925.0,150
WalkerDelta_13,1,2024-01-14 02:23:30,2024-01-14 02:24:00,1131810.0,1131840.0,30
WalkerDelta_72,7,2024-01-14 02:28:30,2024-01-14 02:31:10,1132110.0,1132270.0,160
WalkerDelta_94,9,2024-01-14 02:29:30,2024-01-14 02:31:20,1132170.0,1132280.0,110
WalkerDelta_87,8,2024-01-14 02:29:35,2024-01-14 02:32:50,1132175.0,1132370.0,195
WalkerDelta_59,5,2024-01-14 02:29:50,2024-01-14 02:33:15,1132190.0,1132395.0,205
WalkerDelta_57,5,2024-01-14 02:33:50,2024-01-14 02:34:15,1132430.0,1132455.0,25
WalkerDelta_71,7,2024-01-14 02:38:25,2024-01-14 02:41:15,1132705.0,1132875.0,170
WalkerDelta_73,7,2024-01-14 02:38:35,2024-01-14 02:39:15,1132715.0,1132755.0,40
WalkerDelta_93,9,2024-01-14 02:39:40,2024-01-14 02:41:15,1132780.0,1132875.0,95
WalkerDelta_86,8,2024-01-14 02:39:55,2024-01-14 02:42:25,1132795.0,1132945.0,150
WalkerDelta_58,5,2024-01-14 02:40:10,2024-01-14 02:42:55,1132810.0,1132975.0,165
WalkerDelta_23,2,2024-01-14 02:40:45,2024-01-14 02:41:30,1132845.0,1132890.0,45
WalkerDelta_36,3,2024-01-14 02:41:40,2024-01-14 02:43:35,1132900.0,1133015.0,115
WalkerDelta_72,7,2024-01-14 02:47:35,2024-01-14 02:49:25,1133255.0,1133365.0,110
WalkerDelta_80,7,2024-01-14 02:48:30,2024-01-14 02:51:10,1133310.0,1133470.0,160
WalkerDelta_22,2,2024-01-14 02:49:45,2024-01-14 02:52:20,1133385.0,1133540.0,155
WalkerDelta_92,9,2024-01-14 02:50:00,2024-01-14 02:51:00,1133400.0,1133460.0,60
WalkerDelta_57,5,2024-01-14 02:50:45,2024-01-14 02:52:10,1133445.0,1133530.0,85
WalkerDelta_85,8,2024-01-14 02:50:45,2024-01-14 02:51:20,1133445.0,1133480.0,35
WalkerDelta_35,3,2024-01-14 02:51:15,2024-01-14 02:53:35,1133475.0,1133615.0,140
WalkerDelta_71,7,2024-01-14 02:57:10,2024-01-14 02:59:30,1133830.0,1133970.0,140
WalkerDelta_79,7,2024-01-14 02:58:40,2024-01-14 03:00:45,1133920.0,1134045.0,125
WalkerDelta_21,2,2024-01-14 02:59:20,2024-01-14 03:02:35,1133960.0,1134155.0,195
WalkerDelta_34,3,2024-01-14 03:01:05,2024-01-14 03:03:30,1134065.0,1134210.0,145
WalkerDelta_80,7,2024-01-14 03:06:55,2024-01-14 03:09:25,1134415.0,1134565.0,150
WalkerDelta_88,8,2024-01-14 03:08:35,2024-01-14 03:10:15,1134515.0,1134615.0,100
WalkerDelta_30,2,2024-01-14 03:09:05,2024-01-14 03:12:45,1134545.0,1134765.0,220
WalkerDelta_78,7,2024-01-14 03:09:25,2024-01-14 03:09:45,1134565.0,1134585.0,20
WalkerDelta_33,3,2024-01-14 03:11:00,2024-01-14 03:13:15,1134660.0,1134795.0,135
WalkerDelta_79,7,2024-01-14 03:16:45,2024-01-14 03:19:10,1135005.0,1135150.0,145
WalkerDelta_87,8,2024-01-14 03:18:10,2024-01-14 03:20:35,1135090.0,1135235.0,145
WalkerDelta_29,2,2024-01-14 03:18:55,2024-01-14 03:22:45,1135135.0,1135365.0,230
WalkerDelta_32,3,2024-01-14 03:21:05,2024-01-14 03:22:50,1135265.0,1135370.0,105
WalkerDelta_78,7,2024-01-14 03:26:45,2024-01-14 03:28:40,1135605.0,1135720.0,115
WalkerDelta_86,8,2024-01-14 03:28:00,2024-01-14 03:30:35,1135680.0,1135835.0,155
WalkerDelta_13,1,2024-01-14 03:28:50,2024-01-14 03:29:45,1135730.0,1135785.0,55
WalkerDelta_28,2,2024-01-14 03:28:50,2024-01-14 03:32:45,1135730.0,1135965.0,235
WalkerDelta_31,3,2024-01-14 03:31:20,2024-01-14 03:32:05,1135880.0,1135925.0,45
WalkerDelta_25,2,2024-01-14 03:37:10,2024-01-14 03:37:20,1136230.0,1136240.0,10
WalkerDelta_85,8,2024-01-14 03:38:00,2024-01-14 03:40:30,1136280.0,1136430.0,150
WalkerDelta_12,1,2024-01-14 03:38:25,2024-01-14 03:40:20,1136305.0,1136420.0,115
WalkerDelta_27,2,2024-01-14 03:38:50,2024-01-14 03:42:35,1136330.0,1136555.0,225
WalkerDelta_99,9,2024-01-14 03:44:00,2024-01-14 03:45:55,1136640.0,1136755.0,115
WalkerDelta_21,2,2024-01-14 03:46:15,2024-01-14 03:47:55,1136775.0,1136875.0,100
WalkerDelta_24,2,2024-01-14 03:46:45,2024-01-14 03:47:40,1136805.0,1136860.0,55
WalkerDelta_84,8,2024-01-14 03:48:05,2024-01-14 03:50:15,1136885.0,1137015.0,130
WalkerDelta_11,1,2024-01-14 03:48:10,2024-01-14 03:50:35,1136890.0,1137035.0,145
WalkerDelta_26,2,2024-01-14 03:49:00,2024-01-14 03:52:25,1136940.0,1137145.0,205
WalkerDelta_98,9,2024-01-14 03:53:35,2024-01-14 03:56:25,1137215.0,1137385.0,170
WalkerDelta_30,2,2024-01-14 03:55:50,2024-01-14 03:58:10,1137350.0,1137490.0,140
WalkerDelta_23,2,2024-01-14 03:56:25,2024-01-14 03:58:00,1137385.0,1137480.0,95
WalkerDelta_20,1,2024-01-14 03:58:00,2024-01-14 04:00:40,1137480.0,1137640.0,160
WalkerDelta_83,8,2024-01-14 03:58:30,2024-01-14 03:59:40,1137510.0,1137580.0,70
WalkerDelta_25,2,2024-01-14 03:59:15,2024-01-14 04:02:05,1137555.0,1137725.0,170
WalkerDelta_97,9,2024-01-14 04:03:15,2024-01-14 04:06:40,1137795.0,1138000.0,205
WalkerDelta_29,2,2024-01-14 04:05:35,2024-01-14 04:08:15,1137935.0,1138095.0,160
WalkerDelta_22,2,2024-01-14 04:06:20,2024-01-14 04:08:05,1137980.0,1138085.0,105
WalkerDelta_19,1,2024-01-14 04:08:00,2024-01-14 04:10:40,1138080.0,1138240.0,160
WalkerDelta_24,2,2024-01-14 04:09:45,2024-01-14 04:11:35,1138185.0,1138295.0,110
WalkerDelta_96,9,2024-01-14 04:13:05,2024-01-14 04:16:45,1138385.0,1138605.0,220
WalkerDelta_28,2,2024-01-14 04:15:35,2024-01-14 04:18:10,1138535.0,1138690.0,155
WalkerDelta_21,2,2024-01-14 04:16:15,2024-01-14 04:18:10,1138575.0,1138690.0,115
WalkerDelta_66,6,2024-01-14 04:17:25,2024-01-14 04:17:55,1138645.0,1138675.0,30
WalkerDelta_18,1,2024-01-14 04:18:10,2024-01-14 04:20:35,1138690.0,1138835.0,145
WalkerDelta_95,9,2024-01-14 04:22:55,2024-01-14 04:26:50,1138975.0,1139210.0,235
WalkerDelta_2,0,2024-01-14 04:23:15,2024-01-14 04:24:20,1138995.0,1139060.0,65
WalkerDelta_27,2,2024-01-14 04:25:45,2024-01-14 04:27:55,1139145.0,1139275.0,130
WalkerDelta_65,6,2024-01-14 04:26:20,2024-01-14 04:28:45,1139180.0,1139325.0,145
WalkerDelta_30,2,2024-01-14 04:26:20,2024-01-14 04:28:00,1139180.0,1139280.0,100
WalkerDelta_17,1,2024-01-14 04:28:30,2024-01-14 04:30:15,1139310.0,1139415.0,105
WalkerDelta_89,8,2024-01-14 04:32:20,2024-01-14 04:33:55,1139540.0,1139635.0,95
WalkerDelta_94,9,2024-01-14 04:32:55,2024-01-14 04:36:45,1139575.0,1139805.0,230
WalkerDelta_1,0,2024-01-14 04:33:00,2024-01-14 04:34:40,1139580.0,1139680.0,100
WalkerDelta_66,6,2024-01-14 04:35:00,2024-01-14 04:35:15,1139700.0,1139715.0,15
WalkerDelta_64,6,2024-01-14 04:36:00,2024-01-14 04:39:15,1139760.0,1139955.0,195
WalkerDelta_26,2,2024-01-14 04:36:10,2024-01-14 04:37:25,1139770.0,1139845.0,75
WalkerDelta_29,2,2024-01-14 04:36:30,2024-01-14 04:37:45,1139790.0,1139865.0,75
WalkerDelta_88,8,2024-01-14 04:42:05,2024-01-14 04:44:25,1140125.0,1140265.0,140
WalkerDelta_93,9,2024-01-14 04:42:55,2024-01-14 04:46:35,1140175.0,1140395.0,220
WalkerDelta_10,0,2024-01-14 04:42:55,2024-01-14 04:44:50,1140175.0,1140290.0,115
WalkerDelta_65,6,2024-01-14 04:43:55,2024-01-14 04:46:15,1140235.0,1140375.0,140
WalkerDelta_63,6,2024-01-14 04:46:20,2024-01-14 04:48:55,1140380.0,1140535.0,155
WalkerDelta_28,2,2024-01-14 04:47:00,2024-01-14 04:47:30,1140420.0,1140450.0,30
WalkerDelta_87,8,2024-01-14 04:51:55,2024-01-14 04:54:35,1140715.0,1140875.0,160
WalkerDelta_9,0,2024-01-14 04:53:00,2024-01-14 04:54:50,1140780.0,1140890.0,110
WalkerDelta_92,9,2024-01-14 04:53:05,2024-01-14 04:56:20,1140785.0,1140980.0,195
WalkerDelta_64,6,2024-01-14 04:53:20,2024-01-14 04:56:40,1140800.0,1141000.0,200
WalkerDelta_62,6,2024-01-14 04:57:15,2024-01-14 04:57:50,1141035.0,1141070.0,35
WalkerDelta_86,8,2024-01-14 05:01:55,2024-01-14 05:04:45,1141315.0,1141485.0,170
WalkerDelta_88,8,2024-01-14 05:02:00,2024-01-14 05:02:45,1141320.0,1141365.0,45
WalkerDelta_8,0,2024-01-14 05:03:10,2024-01-14 05:04:40,1141390.0,1141480.0,90
WalkerDelta_91,9,2024-01-14 05:03:20,2024-01-14 05:05:50,1141400.0,1141550.0,150
WalkerDelta_63,6,2024-01-14 05:03:35,2024-01-14 05:06:20,1141415.0,1141580.0,165
WalkerDelta_38,3,2024-01-14 05:04:20,2024-01-14 05:04:55,1141460.0,1141495.0,35
WalkerDelta_41,4,2024-01-14 05:05:10,2024-01-14 05:07:00,1141510.0,1141620.0,110
WalkerDelta_87,8,2024-01-14 05:11:05,2024-01-14 05:12:55,1141865.0,1141975.0,110
WalkerDelta_85,8,2024-01-14 05:11:55,2024-01-14 05:14:35,1141915.0,1142075.0,160
WalkerDelta_37,3,2024-01-14 05:13:15,2024-01-14 05:15:45,1141995.0,1142145.0,150
WalkerDelta_7,0,2024-01-14 05:13:30,2024-01-14 05:14:30,1142010.0,1142070.0,60
WalkerDelta_100,9,2024-01-14 05:14:15,2024-01-14 05:14:45,1142055.0,1142085.0,30
WalkerDelta_62,6,2024-01-14 05:14:15,2024-01-14 05:15:40,1142055.0,1142140.0,85
WalkerDelta_50,4,2024-01-14 05:14:45,2024-01-14 05:17:05,1142085.0,1142225.0,140
WalkerDelta_86,8,2024-01-14 05:20:35,2024-01-14 05:22:55,1142435.0,1142575.0,140
WalkerDelta_84,8,2024-01-14 05:22:10,2024-01-14 05:24:10,1142530.0,1142650.0,120
WalkerDelta_36,3,2024-01-14 05:22:50,2024-01-14 05:26:05,1142570.0,1142765.0,195
WalkerDelta_49,4,2024-01-14 05:24:35,2024-01-14 05:27:00,1142675.0,1142820.0,145
WalkerDelta_85,8,2024-01-14 05:30:20,2024-01-14 05:32:50,1143020.0,1143170.0,150
WalkerDelta_93,9,2024-01-14 05:32:00,2024-01-14 05:33:45,1143120.0,1143225.0,105
WalkerDelta_35,3,2024-01-14 05:32:30,2024-01-14 05:36:15,1143150.0,1143375.0,225
WalkerDelta_83,8,2024-01-14 05:32:55,2024-01-14 05:33:10,1143175.0,1143190.0,15
WalkerDelta_48,4,2024-01-14 05:34:30,2024-01-14 05:36:45,1143270.0,1143405.0,135
WalkerDelta_84,8,2024-01-14 05:40:15,2024-01-14 05:42:35,1143615.0,1143755.0,140
WalkerDelta_92,9,2024-01-14 05:41:40,2024-01-14 05:44:00,1143700.0,1143840.0,140
WalkerDelta_34,3,2024-01-14 05:42:25,2024-01-14 05:46:15,1143745.0,1143975.0,230
WalkerDelta_47,4,2024-01-14 05:44:35,2024-01-14 05:46:20,1143875.0,1143980.0,105
WalkerDelta_83,8,2024-01-14 05:50:15,2024-01-14 05:52:10,1144215.0,1144330.0,115
WalkerDelta_91,9,2024-01-14 05:51:30,2024-01-14 05:54:05,1144290.0,1144445.0,155
WalkerDelta_28,2,2024-01-14 05:52:20,2024-01-14 05:53:15,1144340.0,1144395.0,55
WalkerDelta_33,3,2024-01-14 05:52:20,2024-01-14 05:56:10,1144340.0,1144570.0,230
WalkerDelta_46,4,2024-01-14 05:54:50,2024-01-14 05:55:40,1144490.0,1144540.0,50
WalkerDelta_40,3,2024-01-14 06:00:40,2024-01-14 06:00:45,1144840.0,1144845.0,5
WalkerDelta_100,9,2024-01-14 06:01:25,2024-01-14 06:04:00,1144885.0,1145040.0,155
WalkerDelta_27,2,2024-01-14 06:01:55,2024-01-14 06:03:45,1144915.0,1145025.0,110
WalkerDelta_32,3,2024-01-14 06:02:20,2024-01-14 06:06:05,1144940.0,1145165.0,225
WalkerDelta_4,0,2024-01-14 06:07:30,2024-01-14 06:09:25,1145250.0,1145365.0,115
WalkerDelta_36,3,2024-01-14 06:09:50,2024-01-14 06:11:20,1145390.0,1145480.0,90
WalkerDelta_39,3,2024-01-14 06:10:15,2024-01-14 06:11:10,1145415.0,1145470.0,55
WalkerDelta_99,9,2024-01-14 06:11:35,2024-01-14 06:13:45,1145495.0,1145625.0,130
WalkerDelta_26,2,2024-01-14 06:11:40,2024-01-14 06:14:00,1145500.0,1145640.0,140
WalkerDelta_31,3,2024-01-14 06:12:30,2024-01-14 06:15:55,1145550.0,1145755.0,205
WalkerDelta_3,0,2024-01-14 06:17:00,2024-01-14 06:19:50,1145820.0,1145990.0,170
WalkerDelta_35,3,2024-01-14 06:19:20,2024-01-14 06:21:40,1145960.0,1146100.0,140
WalkerDelta_38,3,2024-01-14 06:19:55,2024-01-14 06:21:25,1145995.0,1146085.0,90
WalkerDelta_25,2,2024-01-14 06:21:30,2024-01-14 06:24:05,1146090.0,1146245.0,155
WalkerDelta_98,9,2024-01-14 06:22:00,2024-01-14 06:23:05,1146120.0,1146185.0,65
WalkerDelta_40,3,2024-01-14 06:22:45,2024-01-14 06:25:35,1146165.0,1146335.0,170
WalkerDelta_2,0,2024-01-14 06:26:40,2024-01-14 06:30:05,1146400.0,1146605.0,205
WalkerDelta_34,3,2024-01-14 06:29:05,2024-01-14 06:31:45,1146545.0,1146705.0,160
WalkerDelta_37,3,2024-01-14 06:29:50,2024-01-14 06:31:35,1146590.0,1146695.0,105
WalkerDelta_24,2,2024-01-14 06:31:30,2024-01-14 06:34:10,1146690.0,1146850.0,160
WalkerDelta_39,3,2024-01-14 06:33:15,2024-01-14 06:35:05,1146795.0,1146905.0,110
WalkerDelta_1,0,2024-01-14 06:36:30,2024-01-14 06:40:15,1146990.0,1147215.0,225
WalkerDelta_33,3,2024-01-14 06:39:05,2024-01-14 06:41:40,1147145.0,1147300.0,155
WalkerDelta_36,3,2024-01-14 06:39:45,2024-01-14 06:41:35,1147185.0,1147295.0,110
WalkerDelta_71,7,2024-01-14 06:40:50,2024-01-14 06:41:20,1147250.0,1147280.0,30
WalkerDelta_23,2,2024-01-14 06:41:35,2024-01-14 06:44:05,1147295.0,1147445.0,150
WalkerDelta_10,0,2024-01-14 06:46:25,2024-01-14 06:50:15,1147585.0,1147815.0,230
WalkerDelta_17,1,2024-01-14 06:46:45,2024-01-14 06:47:45,1147605.0,1147665.0,60
WalkerDelta_32,3,2024-01-14 06:49:10,2024-01-14 06:51:25,1147750.0,1147885.0,135
WalkerDelta_80,7,2024-01-14 06:49:50,2024-01-14 06:52:15,1147790.0,1147935.0,145
