Source,Orbit,StartTime,EndTime,StartSeconds,EndSeconds,Duration
WalkerDelta_16,1,2024-01-05 01:06:35,2024-01-05 01:08:00,349595.0,349680.0,85
WalkerDelta_58,5,2024-01-05 01:08:15,2024-01-05 01:12:15,349695.0,349935.0,240
WalkerDelta_55,4,2024-01-05 01:13:55,2024-01-05 01:16:00,350035.0,350160.0,125
WalkerDelta_1,0,2024-01-05 01:14:55,2024-01-05 01:17:20,350095.0,350240.0,145
WalkerDelta_15,1,2024-01-05 01:15:55,2024-01-05 01:16:40,350155.0,350200.0,45
WalkerDelta_57,5,2024-01-05 01:17:10,2024-01-05 01:21:15,350230.0,350475.0,245
WalkerDelta_33,2,2024-01-05 01:23:05,2024-01-05 01:25:30,350585.0,350730.0,145
WalkerDelta_54,4,2024-01-05 01:23:25,2024-01-05 01:25:05,350605.0,350705.0,100
WalkerDelta_14,1,2024-01-05 01:25:20,2024-01-05 01:25:25,350720.0,350725.0,5
WalkerDelta_56,5,2024-01-05 01:26:10,2024-01-05 01:30:00,350770.0,351000.0,230
WalkerDelta_32,2,2024-01-05 01:31:25,2024-01-05 01:35:05,351085.0,351305.0,220
WalkerDelta_53,4,2024-01-05 01:32:55,2024-01-05 01:34:10,351175.0,351250.0,75
WalkerDelta_66,5,2024-01-05 01:35:35,2024-01-05 01:38:40,351335.0,351520.0,185
WalkerDelta_31,2,2024-01-05 01:40:45,2024-01-05 01:44:35,351645.0,351875.0,230
WalkerDelta_52,4,2024-01-05 01:42:30,2024-01-05 01:43:05,351750.0,351785.0,35
WalkerDelta_65,5,2024-01-05 01:45:25,2024-01-05 01:47:00,351925.0,352020.0,95
WalkerDelta_30,2,2024-01-05 01:50:05,2024-01-05 01:53:55,352205.0,352435.0,230
WalkerDelta_29,2,2024-01-05 01:59:30,2024-01-05 02:03:15,352770.0,352995.0,225
WalkerDelta_28,2,2024-01-05 02:09:05,2024-01-05 02:12:30,353345.0,353550.0,205
WalkerDelta_27,2,2024-01-05 02:18:55,2024-01-05 02:21:15,353935.0,354075.0,140
WalkerDelta_50,4,2024-01-05 04:10:10,2024-01-05 04:12:45,360610.0,360765.0,155
WalkerDelta_28,2,2024-01-05 04:16:45,2024-01-05 04:18:10,361005.0,361090.0,85
WalkerDelta_49,4,2024-01-05 04:19:15,2024-01-05 04:22:30,361155.0,361350.0,195
WalkerDelta_13,1,2024-01-05 04:24:40,2024-01-05 04:26:45,361480.0,361605.0,125
WalkerDelta_27,2,2024-01-05 04:25:10,2024-01-05 04:27:05,361510.0,361625.0,115
WalkerDelta_48,4,2024-01-05 04:28:20,2024-01-05 04:32:00,361700.0,361920.0,220
WalkerDelta_12,1,2024-01-05 04:33:00,2024-01-05 04:36:00,361980.0,362160.0,180
WalkerDelta_26,2,2024-01-05 04:33:55,2024-01-05 04:36:05,362035.0,362165.0,130
WalkerDelta_47,4,2024-01-05 04:37:35,2024-01-05 04:41:20,362255.0,362480.0,225
WalkerDelta_65,5,2024-01-05 04:40:15,2024-01-05 04:41:55,362415.0,362515.0,100
WalkerDelta_22,1,2024-01-05 04:41:45,2024-01-05 04:45:15,362505.0,362715.0,210
WalkerDelta_25,2,2024-01-05 04:42:50,2024-01-05 04:45:05,362570.0,362705.0,135
WalkerDelta_3,0,2024-01-05 04:45:20,2024-01-05 04:47:15,362720.0,362835.0,115
WalkerDelta_46,4,2024-01-05 04:46:55,2024-01-05 04:50:30,362815.0,363030.0,215
WalkerDelta_64,5,2024-01-05 04:49:35,2024-01-05 04:51:35,362975.0,363095.0,120
WalkerDelta_21,1,2024-01-05 04:50:35,2024-01-05 04:54:20,363035.0,363260.0,225
WalkerDelta_24,2,2024-01-05 04:51:50,2024-01-05 04:53:55,363110.0,363235.0,125
WalkerDelta_2,0,2024-01-05 04:53:55,2024-01-05 04:57:10,363235.0,363430.0,195
WalkerDelta_45,4,2024-01-05 04:56:35,2024-01-05 04:59:05,363395.0,363545.0,150
WalkerDelta_63,5,2024-01-05 04:58:50,2024-01-05 05:01:00,363530.0,363660.0,130
WalkerDelta_20,1,2024-01-05 04:59:35,2024-01-05 05:03:20,363575.0,363800.0,225
WalkerDelta_23,2,2024-01-05 05:01:00,2024-01-05 05:02:45,363660.0,363765.0,105
WalkerDelta_1,0,2024-01-05 05:02:45,2024-01-05 05:06:45,363765.0,364005.0,240
WalkerDelta_62,5,2024-01-05 05:08:10,2024-01-05 05:10:20,364090.0,364220.0,130
WalkerDelta_19,1,2024-01-05 05:08:55,2024-01-05 05:12:05,364135.0,364325.0,190
WalkerDelta_33,2,2024-01-05 05:10:15,2024-01-05 05:11:25,364215.0,364285.0,70
WalkerDelta_11,0,2024-01-05 05:11:40,2024-01-05 05:15:45,364300.0,364545.0,245
WalkerDelta_61,5,2024-01-05 05:17:35,2024-01-05 05:19:30,364655.0,364770.0,115
WalkerDelta_40,3,2024-01-05 05:18:05,2024-01-05 05:19:35,364685.0,364775.0,90
WalkerDelta_18,1,2024-01-05 05:19:10,2024-01-05 05:20:30,364750.0,364830.0,80
WalkerDelta_32,2,2024-01-05 05:19:35,2024-01-05 05:20:05,364775.0,364805.0,30
WalkerDelta_10,0,2024-01-05 05:20:40,2024-01-05 05:24:35,364840.0,365075.0,235
WalkerDelta_39,3,2024-01-05 05:26:15,2024-01-05 05:29:20,365175.0,365360.0,185
WalkerDelta_60,5,2024-01-05 05:27:10,2024-01-05 05:28:40,365230.0,365320.0,90
WalkerDelta_9,0,2024-01-05 05:29:50,2024-01-05 05:33:20,365390.0,365600.0,210
WalkerDelta_38,3,2024-01-05 05:35:05,2024-01-05 05:38:50,365705.0,365930.0,225
WalkerDelta_59,5,2024-01-05 05:36:40,2024-01-05 05:37:35,365800.0,365855.0,55
WalkerDelta_8,0,2024-01-05 05:39:25,2024-01-05 05:41:55,365965.0,366115.0,150
WalkerDelta_37,3,2024-01-05 05:44:25,2024-01-05 05:48:15,366265.0,366495.0,230
WalkerDelta_58,5,2024-01-05 05:46:15,2024-01-05 05:46:30,366375.0,366390.0,15
WalkerDelta_36,3,2024-01-05 05:53:50,2024-01-05 05:57:35,366830.0,367055.0,225
WalkerDelta_35,3,2024-01-05 06:03:20,2024-01-05 06:06:55,367400.0,367615.0,215
WalkerDelta_34,3,2024-01-05 06:13:00,2024-01-05 06:16:00,367980.0,368160.0,180
WalkerDelta_44,3,2024-01-05 06:23:10,2024-01-05 06:24:20,368590.0,368660.0,70
WalkerDelta_57,5,2024-01-05 08:04:40,2024-01-05 08:06:40,374680.0,374800.0,120
WalkerDelta_56,5,2024-01-05 08:13:40,2024-01-05 08:16:35,375220.0,375395.0,175
WalkerDelta_34,3,2024-01-05 08:19:55,2024-01-05 08:21:40,375595.0,375700.0,105
WalkerDelta_66,5,2024-01-05 08:22:45,2024-01-05 08:26:10,375765.0,375970.0,205
WalkerDelta_30,2,2024-01-05 08:27:50,2024-01-05 08:30:25,376070.0,376225.0,155
WalkerDelta_44,3,2024-01-05 08:28:35,2024-01-05 08:30:40,376115.0,376240.0,125
WalkerDelta_65,5,2024-01-05 08:31:55,2024-01-05 08:35:35,376315.0,376535.0,220
WalkerDelta_8,0,2024-01-05 08:34:35,2024-01-05 08:35:50,376475.0,376550.0,75
WalkerDelta_29,2,2024-01-05 08:36:25,2024-01-05 08:39:40,376585.0,376780.0,195
WalkerDelta_43,3,2024-01-05 08:37:25,2024-01-05 08:39:35,376645.0,376775.0,130
WalkerDelta_21,1,2024-01-05 08:40:20,2024-01-05 08:41:00,376820.0,376860.0,40
WalkerDelta_64,5,2024-01-05 08:41:10,2024-01-05 08:44:55,376870.0,377095.0,225
WalkerDelta_7,0,2024-01-05 08:43:55,2024-01-05 08:45:45,377035.0,377145.0,110
WalkerDelta_28,2,2024-01-05 08:45:10,2024-01-05 08:48:50,377110.0,377330.0,220
WalkerDelta_42,3,2024-01-05 08:46:20,2024-01-05 08:48:30,377180.0,377310.0,130
WalkerDelta_20,1,2024-01-05 08:48:35,2024-01-05 08:51:15,377315.0,377475.0,160
WalkerDelta_63,5,2024-01-05 08:50:40,2024-01-05 08:53:55,377440.0,377635.0,195
WalkerDelta_6,0,2024-01-05 08:53:10,2024-01-05 08:55:20,377590.0,377720.0,130
WalkerDelta_27,2,2024-01-05 08:54:10,2024-01-05 08:57:55,377650.0,377875.0,225
WalkerDelta_41,3,2024-01-05 08:55:25,2024-01-05 08:57:25,377725.0,377845.0,120
WalkerDelta_19,1,2024-01-05 08:57:20,2024-01-05 09:01:10,377840.0,378070.0,230
WalkerDelta_62,5,2024-01-05 09:00:35,2024-01-05 09:02:00,378035.0,378120.0,85
WalkerDelta_5,0,2024-01-05 09:02:30,2024-01-05 09:04:40,378150.0,378280.0,130
WalkerDelta_26,2,2024-01-05 09:03:10,2024-01-05 09:06:45,378190.0,378405.0,215
WalkerDelta_40,3,2024-01-05 09:04:40,2024-01-05 09:06:10,378280.0,378370.0,90
WalkerDelta_18,1,2024-01-05 09:06:15,2024-01-05 09:10:15,378375.0,378615.0,240
WalkerDelta_4,0,2024-01-05 09:11:50,2024-01-05 09:13:55,378710.0,378835.0,125
WalkerDelta_25,2,2024-01-05 09:12:55,2024-01-05 09:15:30,378775.0,378930.0,155
WalkerDelta_39,3,2024-01-05 09:13:55,2024-01-05 09:14:50,378835.0,378890.0,55
WalkerDelta_17,1,2024-01-05 09:15:10,2024-01-05 09:19:15,378910.0,379155.0,245
WalkerDelta_46,4,2024-01-05 09:21:05,2024-01-05 09:23:35,379265.0,379415.0,150
WalkerDelta_3,0,2024-01-05 09:21:20,2024-01-05 09:23:05,379280.0,379385.0,105
WalkerDelta_38,3,2024-01-05 09:23:20,2024-01-05 09:23:30,379400.0,379410.0,10
WalkerDelta_16,1,2024-01-05 09:24:10,2024-01-05 09:28:00,379450.0,379680.0,230
WalkerDelta_45,4,2024-01-05 09:29:30,2024-01-05 09:33:10,379770.0,379990.0,220
WalkerDelta_2,0,2024-01-05 09:30:50,2024-01-05 09:32:10,379850.0,379930.0,80
WalkerDelta_15,1,2024-01-05 09:33:35,2024-01-05 09:36:40,380015.0,380200.0,185
WalkerDelta_55,4,2024-01-05 09:38:45,2024-01-05 09:42:35,380325.0,380555.0,230
WalkerDelta_1,0,2024-01-05 09:40:25,2024-01-05 09:41:05,380425.0,380465.0,40
WalkerDelta_14,1,2024-01-05 09:43:30,2024-01-05 09:45:00,380610.0,380700.0,90
WalkerDelta_54,4,2024-01-05 09:48:05,2024-01-05 09:51:55,380885.0,381115.0,230
WalkerDelta_53,4,2024-01-05 09:57:35,2024-01-05 10:01:15,381455.0,381675.0,220
WalkerDelta_52,4,2024-01-05 10:07:10,2024-01-05 10:10:30,382030.0,382230.0,200
WalkerDelta_51,4,2024-01-05 10:17:00,2024-01-05 10:19:15,382620.0,382755.0,135
WalkerDelta_10,0,2024-01-05 12:08:10,2024-01-05 12:10:40,389290.0,389440.0,150
WalkerDelta_52,4,2024-01-05 12:15:00,2024-01-05 12:16:10,389700.0,389770.0,70
WalkerDelta_9,0,2024-01-05 12:17:10,2024-01-05 12:20:25,389830.0,390025.0,195
WalkerDelta_37,3,2024-01-05 12:22:50,2024-01-05 12:24:45,390170.0,390285.0,115
WalkerDelta_51,4,2024-01-05 12:23:15,2024-01-05 12:25:10,390195.0,390310.0,115
WalkerDelta_8,0,2024-01-05 12:26:20,2024-01-05 12:29:55,390380.0,390595.0,215
WalkerDelta_36,3,2024-01-05 12:31:05,2024-01-05 12:34:05,390665.0,390845.0,180
WalkerDelta_50,4,2024-01-05 12:32:00,2024-01-05 12:34:05,390720.0,390845.0,125
WalkerDelta_7,0,2024-01-05 12:35:30,2024-01-05 12:39:15,390930.0,391155.0,225
WalkerDelta_14,1,2024-01-05 12:38:15,2024-01-05 12:39:50,391095.0,391190.0,95
WalkerDelta_35,3,2024-01-05 12:39:50,2024-01-05 12:43:15,391190.0,391395.0,205
WalkerDelta_49,4,2024-01-05 12:40:50,2024-01-05 12:43:05,391250.0,391385.0,135
WalkerDelta_27,2,2024-01-05 12:43:25,2024-01-05 12:45:15,391405.0,391515.0,110
WalkerDelta_6,0,2024-01-05 12:44:55,2024-01-05 12:48:25,391495.0,391705.0,210
WalkerDelta_13,1,2024-01-05 12:47:35,2024-01-05 12:49:30,391655.0,391770.0,115
WalkerDelta_34,3,2024-01-05 12:48:40,2024-01-05 12:52:25,391720.0,391945.0,225
WalkerDelta_48,4,2024-01-05 12:49:55,2024-01-05 12:52:00,391795.0,391920.0,125
WalkerDelta_26,2,2024-01-05 12:52:00,2024-01-05 12:55:15,391920.0,392115.0,195
WalkerDelta_5,0,2024-01-05 12:54:30,2024-01-05 12:57:05,392070.0,392225.0,155
WalkerDelta_12,1,2024-01-05 12:56:50,2024-01-05 12:59:00,392210.0,392340.0,130
WalkerDelta_44,3,2024-01-05 12:57:40,2024-01-05 13:01:25,392260.0,392485.0,225
WalkerDelta_47,4,2024-01-05 12:59:00,2024-01-05 13:00:45,392340.0,392445.0,105
WalkerDelta_25,2,2024-01-05 13:00:50,2024-01-05 13:04:50,392450.0,392690.0,240
WalkerDelta_22,1,2024-01-05 13:06:10,2024-01-05 13:08:20,392770.0,392900.0,130
WalkerDelta_43,3,2024-01-05 13:06:55,2024-01-05 13:10:10,392815.0,393010.0,195
WalkerDelta_46,4,2024-01-05 13:08:15,2024-01-05 13:09:30,392895.0,392970.0,75
WalkerDelta_24,2,2024-01-05 13:09:45,2024-01-05 13:13:50,392985.0,393230.0,245
WalkerDelta_21,1,2024-01-05 13:15:35,2024-01-05 13:17:30,393335.0,393450.0,115
WalkerDelta_64,5,2024-01-05 13:16:00,2024-01-05 13:17:35,393360.0,393455.0,95
WalkerDelta_42,3,2024-01-05 13:17:05,2024-01-05 13:18:35,393425.0,393515.0,90
WalkerDelta_45,4,2024-01-05 13:17:35,2024-01-05 13:18:10,393455.0,393490.0,35
WalkerDelta_23,2,2024-01-05 13:18:40,2024-01-05 13:22:40,393520.0,393760.0,240
WalkerDelta_63,5,2024-01-05 13:24:15,2024-01-05 13:27:20,393855.0,394040.0,185
WalkerDelta_20,1,2024-01-05 13:25:05,2024-01-05 13:26:40,393905.0,394000.0,95
WalkerDelta_33,2,2024-01-05 13:27:50,2024-01-05 13:31:25,394070.0,394285.0,215
WalkerDelta_62,5,2024-01-05 13:33:05,2024-01-05 13:36:50,394385.0,394610.0,225
WalkerDelta_19,1,2024-01-05 13:34:40,2024-01-05 13:35:40,394480.0,394540.0,60
WalkerDelta_32,2,2024-01-05 13:37:30,2024-01-05 13:40:00,394650.0,394800.0,150
WalkerDelta_61,5,2024-01-05 13:42:20,2024-01-05 13:46:15,394940.0,395175.0,235
WalkerDelta_18,1,2024-01-05 13:44:10,2024-01-05 13:44:35,395050.0,395075.0,25
WalkerDelta_60,5,2024-01-05 13:51:45,2024-01-05 13:55:35,395505.0,395735.0,230
WalkerDelta_59,5,2024-01-05 14:01:15,2024-01-05 14:04:50,396075.0,396290.0,215
WalkerDelta_58,5,2024-01-05 14:10:55,2024-01-05 14:13:55,396655.0,396835.0,180
WalkerDelta_57,5,2024-01-05 14:21:05,2024-01-05 14:22:20,397265.0,397340.0,75
WalkerDelta_17,1,2024-01-05 16:02:40,2024-01-05 16:04:40,403360.0,403480.0,120
WalkerDelta_16,1,2024-01-05 16:11:40,2024-01-05 16:14:35,403900.0,404075.0,175
WalkerDelta_58,5,2024-01-05 16:18:00,2024-01-05 16:19:40,404280.0,404380.0,100
WalkerDelta_15,1,2024-01-05 16:20:45,2024-01-05 16:24:10,404445.0,404650.0,205
WalkerDelta_54,4,2024-01-05 16:25:55,2024-01-05 16:28:25,404755.0,404905.0,150
WalkerDelta_57,5,2024-01-05 16:26:35,2024-01-05 16:28:35,404795.0,404915.0,120
WalkerDelta_14,1,2024-01-05 16:29:55,2024-01-05 16:33:35,404995.0,405215.0,220
WalkerDelta_32,2,2024-01-05 16:32:40,2024-01-05 16:33:40,405160.0,405220.0,60
WalkerDelta_53,4,2024-01-05 16:34:25,2024-01-05 16:37:40,405265.0,405460.0,195
WalkerDelta_56,5,2024-01-05 16:35:20,2024-01-05 16:37:35,405320.0,405455.0,135
WalkerDelta_13,1,2024-01-05 16:39:15,2024-01-05 16:42:55,405555.0,405775.0,220
WalkerDelta_31,2,2024-01-05 16:41:55,2024-01-05 16:43:45,405715.0,405825.0,110
WalkerDelta_52,4,2024-01-05 16:43:10,2024-01-05 16:46:50,405790.0,406010.0,220
WalkerDelta_66,5,2024-01-05 16:44:20,2024-01-05 16:46:30,405860.0,405990.0,130
WalkerDelta_44,3,2024-01-05 16:46:45,2024-01-05 16:49:15,406005.0,406155.0,150
WalkerDelta_12,1,2024-01-05 16:48:40,2024-01-05 16:51:55,406120.0,406315.0,195
WalkerDelta_30,2,2024-01-05 16:51:15,2024-01-05 16:53:20,406275.0,406400.0,125
WalkerDelta_51,4,2024-01-05 16:52:10,2024-01-05 16:55:55,406330.0,406555.0,225
WalkerDelta_65,5,2024-01-05 16:53:25,2024-01-05 16:55:25,406405.0,406525.0,120
WalkerDelta_43,3,2024-01-05 16:55:25,2024-01-05 16:59:05,406525.0,406745.0,220
WalkerDelta_22,1,2024-01-05 16:58:35,2024-01-05 17:00:05,406715.0,406805.0,90
WalkerDelta_29,2,2024-01-05 17:00:30,2024-01-05 17:02:45,406830.0,406965.0,135
WalkerDelta_50,4,2024-01-05 17:01:10,2024-01-05 17:04:50,406870.0,407090.0,220
WalkerDelta_64,5,2024-01-05 17:02:35,2024-01-05 17:04:10,406955.0,407050.0,95
WalkerDelta_42,3,2024-01-05 17:04:20,2024-01-05 17:08:25,407060.0,407305.0,245
WalkerDelta_28,2,2024-01-05 17:09:55,2024-01-05 17:12:00,407395.0,407520.0,125
WalkerDelta_49,4,2024-01-05 17:10:55,2024-01-05 17:13:30,407455.0,407610.0,155
WalkerDelta_63,5,2024-01-05 17:11:50,2024-01-05 17:12:50,407510.0,407570.0,60
WalkerDelta_41,3,2024-01-05 17:13:15,2024-01-05 17:17:20,407595.0,407840.0,245
WalkerDelta_6,0,2024-01-05 17:19:10,2024-01-05 17:21:25,407950.0,408085.0,135
WalkerDelta_27,2,2024-01-05 17:19:20,2024-01-05 17:21:10,407960.0,408070.0,110
WalkerDelta_62,5,2024-01-05 17:21:15,2024-01-05 17:21:30,408075.0,408090.0,15
WalkerDelta_40,3,2024-01-05 17:22:15,2024-01-05 17:26:10,408135.0,408370.0,235
WalkerDelta_5,0,2024-01-05 17:27:30,2024-01-05 17:31:00,408450.0,408660.0,210
WalkerDelta_26,2,2024-01-05 17:28:55,2024-01-05 17:30:15,408535.0,408615.0,80
WalkerDelta_39,3,2024-01-05 17:31:35,2024-01-05 17:34:50,408695.0,408890.0,195
WalkerDelta_4,0,2024-01-05 17:36:40,2024-01-05 17:40:30,409000.0,409230.0,230
WalkerDelta_25,2,2024-01-05 17:38:25,2024-01-05 17:39:10,409105.0,409150.0,45
WalkerDelta_38,3,2024-01-05 17:41:25,2024-01-05 17:43:10,409285.0,409390.0,105
WalkerDelta_3,0,2024-01-05 17:46:00,2024-01-05 17:49:50,409560.0,409790.0,230
WalkerDelta_2,0,2024-01-05 17:55:25,2024-01-05 17:59:10,410125.0,410350.0,225
WalkerDelta_1,0,2024-01-05 18:05:00,2024-01-05 18:08:25,410700.0,410905.0,205
WalkerDelta_11,0,2024-01-05 18:14:50,2024-01-05 18:17:15,411290.0,411435.0,145
WalkerDelta_23,2,2024-01-05 20:06:10,2024-01-05 20:08:45,417970.0,418125.0,155
WalkerDelta_1,0,2024-01-05 20:13:00,2024-01-05 20:14:10,418380.0,418450.0,70
WalkerDelta_33,2,2024-01-05 20:15:15,2024-01-05 20:18:30,418515.0,418710.0,195
WalkerDelta_61,5,2024-01-05 20:20:50,2024-01-05 20:22:45,418850.0,418965.0,115
WalkerDelta_11,0,2024-01-05 20:21:15,2024-01-05 20:23:05,418875.0,418985.0,110
WalkerDelta_32,2,2024-01-05 20:24:20,2024-01-05 20:28:00,419060.0,419280.0,220
WalkerDelta_60,5,2024-01-05 20:29:05,2024-01-05 20:32:00,419345.0,419520.0,175
WalkerDelta_10,0,2024-01-05 20:29:55,2024-01-05 20:32:05,419395.0,419525.0,130
WalkerDelta_31,2,2024-01-05 20:33:35,2024-01-05 20:37:20,419615.0,419840.0,225
WalkerDelta_38,3,2024-01-05 20:36:20,2024-01-05 20:37:50,419780.0,419870.0,90
WalkerDelta_59,5,2024-01-05 20:37:45,2024-01-05 20:41:15,419865.0,420075.0,210
WalkerDelta_9,0,2024-01-05 20:38:50,2024-01-05 20:41:05,419930.0,420065.0,135
WalkerDelta_51,4,2024-01-05 20:41:35,2024-01-05 20:43:05,420095.0,420185.0,90
WalkerDelta_30,2,2024-01-05 20:42:55,2024-01-05 20:46:30,420175.0,420390.0,215
WalkerDelta_37,3,2024-01-05 20:45:35,2024-01-05 20:47:35,420335.0,420455.0,120
WalkerDelta_58,5,2024-01-05 20:46:40,2024-01-05 20:50:20,420400.0,420620.0,220
WalkerDelta_8,0,2024-01-05 20:47:50,2024-01-05 20:49:55,420470.0,420595.0,125
WalkerDelta_50,4,2024-01-05 20:50:05,2024-01-05 20:53:10,420605.0,420790.0,185
WalkerDelta_29,2,2024-01-05 20:52:30,2024-01-05 20:55:10,420750.0,420910.0,160
WalkerDelta_36,3,2024-01-05 20:54:55,2024-01-05 20:57:05,420895.0,421025.0,130
WalkerDelta_57,5,2024-01-05 20:55:40,2024-01-05 20:59:20,420940.0,421160.0,220
WalkerDelta_7,0,2024-01-05 20:57:00,2024-01-05 20:58:45,421020.0,421125.0,105
WalkerDelta_49,4,2024-01-05 20:58:55,2024-01-05 21:02:55,421135.0,421375.0,240
WalkerDelta_35,3,2024-01-05 21:04:15,2024-01-05 21:06:25,421455.0,421585.0,130
WalkerDelta_56,5,2024-01-05 21:04:50,2024-01-05 21:08:10,421490.0,421690.0,200
WalkerDelta_6,0,2024-01-05 21:06:10,2024-01-05 21:07:30,421570.0,421650.0,80
WalkerDelta_48,4,2024-01-05 21:07:45,2024-01-05 21:11:50,421665.0,421910.0,245
WalkerDelta_34,3,2024-01-05 21:13:40,2024-01-05 21:15:35,422020.0,422135.0,115
WalkerDelta_13,1,2024-01-05 21:14:20,2024-01-05 21:15:20,422060.0,422120.0,60
WalkerDelta_66,5,2024-01-05 21:15:00,2024-01-05 21:16:35,422100.0,422195.0,95
WalkerDelta_5,0,2024-01-05 21:15:30,2024-01-05 21:16:10,422130.0,422170.0,40
WalkerDelta_47,4,2024-01-05 21:16:45,2024-01-05 21:20:45,422205.0,422445.0,240
WalkerDelta_12,1,2024-01-05 21:22:20,2024-01-05 21:25:15,422540.0,422715.0,175
WalkerDelta_44,3,2024-01-05 21:23:10,2024-01-05 21:24:45,422590.0,422685.0,95
WalkerDelta_46,4,2024-01-05 21:25:45,2024-01-05 21:29:30,422745.0,422970.0,225
WalkerDelta_22,1,2024-01-05 21:31:00,2024-01-05 21:34:45,423060.0,423285.0,225
WalkerDelta_43,3,2024-01-05 21:32:40,2024-01-05 21:33:45,423160.0,423225.0,65
WalkerDelta_45,4,2024-01-05 21:35:20,2024-01-05 21:38:05,423320.0,423485.0,165
WalkerDelta_21,1,2024-01-05 21:40:20,2024-01-05 21:44:10,423620.0,423850.0,230
WalkerDelta_42,3,2024-01-05 21:42:15,2024-01-05 21:42:35,423735.0,423755.0,20
WalkerDelta_55,4,2024-01-05 21:45:40,2024-01-05 21:46:00,423940.0,423960.0,20
WalkerDelta_20,1,2024-01-05 21:49:45,2024-01-05 21:53:30,424185.0,424410.0,225
WalkerDelta_19,1,2024-01-05 21:59:15,2024-01-05 22:02:50,424755.0,424970.0,215
WalkerDelta_18,1,2024-01-05 22:08:50,2024-01-05 22:12:05,425330.0,425525.0,195
WalkerDelta_17,1,2024-01-05 22:18:50,2024-01-05 22:20:35,425930.0,426035.0,105
WalkerDelta_41,3,2024-01-06 00:00:45,2024-01-06 00:02:35,432045.0,432155.0,110
WalkerDelta_40,3,2024-01-06 00:09:45,2024-01-06 00:12:35,432585.0,432755.0,170
WalkerDelta_18,1,2024-01-06 00:16:00,2024-01-06 00:17:40,432960.0,433060.0,100
WalkerDelta_39,3,2024-01-06 00:18:50,2024-01-06 00:22:15,433130.0,433335.0,205
WalkerDelta_3,0,2024-01-06 00:23:55,2024-01-06 00:26:20,433435.0,433580.0,145
WalkerDelta_17,1,2024-01-06 00:24:35,2024-01-06 00:26:35,433475.0,433595.0,120
WalkerDelta_38,3,2024-01-06 00:28:00,2024-01-06 00:31:40,433680.0,433900.0,220
WalkerDelta_45,4,2024-01-06 00:30:40,2024-01-06 00:31:40,433840.0,433900.0,60
WalkerDelta_2,0,2024-01-06 00:32:25,2024-01-06 00:35:40,433945.0,434140.0,195
WalkerDelta_16,1,2024-01-06 00:33:25,2024-01-06 00:35:35,434005.0,434135.0,130
WalkerDelta_37,3,2024-01-06 00:37:15,2024-01-06 00:40:55,434235.0,434455.0,220
WalkerDelta_55,4,2024-01-06 00:39:55,2024-01-06 00:41:45,434395.0,434505.0,110
WalkerDelta_1,0,2024-01-06 00:41:10,2024-01-06 00:44:45,434470.0,434685.0,215
WalkerDelta_15,1,2024-01-06 00:42:20,2024-01-06 00:44:30,434540.0,434670.0,130
WalkerDelta_57,5,2024-01-06 00:44:45,2024-01-06 00:47:05,434685.0,434825.0,140
WalkerDelta_36,3,2024-01-06 00:46:40,2024-01-06 00:50:05,434800.0,435005.0,205
WalkerDelta_54,4,2024-01-06 00:49:15,2024-01-06 00:51:20,434955.0,435080.0,125
WalkerDelta_11,0,2024-01-06 00:50:05,2024-01-06 00:53:50,435005.0,435230.0,225
WalkerDelta_14,1,2024-01-06 00:51:25,2024-01-06 00:53:25,435085.0,435205.0,120
WalkerDelta_56,5,2024-01-06 00:53:30,2024-01-06 00:57:00,435210.0,435420.0,210
WalkerDelta_35,3,2024-01-06 00:56:30,2024-01-06 00:58:15,435390.0,435495.0,105
WalkerDelta_53,4,2024-01-06 00:58:30,2024-01-06 01:00:45,435510.0,435645.0,135
WalkerDelta_10,0,2024-01-06 00:59:10,2024-01-06 01:02:45,435550.0,435765.0,215
WalkerDelta_13,1,2024-01-06 01:00:35,2024-01-06 01:02:10,435635.0,435730.0,95
WalkerDelta_66,5,2024-01-06 01:02:20,2024-01-06 01:06:20,435740.0,435980.0,240
WalkerDelta_52,4,2024-01-06 01:07:55,2024-01-06 01:10:00,436075.0,436200.0,125
WalkerDelta_9,0,2024-01-06 01:08:45,2024-01-06 01:11:30,436125.0,436290.0,165
WalkerDelta_12,1,2024-01-06 01:09:50,2024-01-06 01:10:50,436190.0,436250.0,60
WalkerDelta_65,5,2024-01-06 01:11:15,2024-01-06 01:15:20,436275.0,436520.0,245
WalkerDelta_30,2,2024-01-06 01:17:20,2024-01-06 01:19:25,436640.0,436765.0,125
WalkerDelta_51,4,2024-01-06 01:17:20,2024-01-06 01:19:10,436640.0,436750.0,110
WalkerDelta_22,1,2024-01-06 01:19:15,2024-01-06 01:19:30,436755.0,436770.0,15
WalkerDelta_64,5,2024-01-06 01:20:15,2024-01-06 01:24:10,436815.0,437050.0,235
WalkerDelta_29,2,2024-01-06 01:25:40,2024-01-06 01:29:05,437140.0,437345.0,205
WalkerDelta_50,4,2024-01-06 01:26:55,2024-01-06 01:28:15,437215.0,437295.0,80
WalkerDelta_63,5,2024-01-06 01:29:30,2024-01-06 01:32:50,437370.0,437570.0,200
WalkerDelta_28,2,2024-01-06 01:34:45,2024-01-06 01:38:30,437685.0,437910.0,225
WalkerDelta_49,4,2024-01-06 01:36:30,2024-01-06 01:37:10,437790.0,437830.0,40
WalkerDelta_62,5,2024-01-06 01:39:15,2024-01-06 01:41:15,437955.0,438075.0,120
